"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr"
"M5","CSO Repression",0.204641350210971,"90th",2.2074,0.88976331992181,0.452877948132792,0.997862640220686
"M5","CSO Repression",0.207369901547117,"90th",2.2074,0.890699491847651,0.446077969451414,0.998086171449449
"M5","CSO Repression",0.210098452883263,"90th",2.2074,0.891578996837126,0.436680193452405,0.998286348355834
"M5","CSO Repression",0.21282700421941,"90th",2.2074,0.892404897571498,0.431964795086088,0.99846560506293
"M5","CSO Repression",0.215555555555556,"90th",2.2074,0.893180096091185,0.425419669189633,0.998626123330781
"M3","Political Liberty",0,"10th",0.1658,1.21342235579888,0.121476553704206,4.92384324922807
"M3","Political Liberty",0.00272855133614628,"10th",0.1658,1.24416704016281,0.133401612047689,4.9332033382856
"M3","Political Liberty",0.00545710267229256,"10th",0.1658,1.27667489236339,0.146205693014998,4.94258123900263
"M3","Political Liberty",0.00818565400843884,"10th",0.1658,1.31103890177762,0.160763612542459,4.96964966383943
"M3","Political Liberty",0.0109142053445851,"10th",0.1658,1.34735847786566,0.175442403696844,5.00299783165701
"M3","Political Liberty",0.0136427566807314,"10th",0.1658,1.38573990217617,0.191461496835196,5.03601173755862
"M3","Political Liberty",0.0163713080168777,"10th",0.1658,1.42629681643399,0.208943276100107,5.06538153251608
"M3","Political Liberty",0.0190998593530239,"10th",0.1658,1.46915074974226,0.227380162523517,5.05649245067325
"M3","Political Liberty",0.0218284106891702,"10th",0.1658,1.51443168820597,0.248673984761295,5.03893777389303
"M3","Political Liberty",0.0245569620253165,"10th",0.1658,1.56227869058485,0.27158951112095,5.06403667579154
"M3","Political Liberty",0.0272855133614628,"10th",0.1658,1.61284055391303,0.29672685463052,5.07001349311075
"M3","Political Liberty",0.0300140646976091,"10th",0.1658,1.66627653338482,0.320888582593556,5.15157041287915
"M3","Political Liberty",0.0327426160337553,"10th",0.1658,1.72275712120262,0.346810879938702,5.16074960500313
"M3","Political Liberty",0.0354711673699016,"10th",0.1658,1.78246488951831,0.379837485205222,5.17073544912562
"M3","Political Liberty",0.0381997187060479,"10th",0.1658,1.84559540307786,0.407937468882307,5.14823752144279
"M3","Political Liberty",0.0409282700421942,"10th",0.1658,1.912358207704,0.440694161586509,5.18460414903167
"M3","Political Liberty",0.0436568213783405,"10th",0.1658,1.98297790132898,0.481569658573202,5.29257074137071
"M3","Political Liberty",0.0463853727144867,"10th",0.1658,2.05769529492446,0.523731145414116,5.35409081157487
"M3","Political Liberty",0.049113924050633,"10th",0.1658,2.13676867137323,0.565370947240837,5.50201860774352
"M3","Political Liberty",0.0518424753867793,"10th",0.1658,2.22047515109644,0.619842835594467,5.53998494983172
"M3","Political Liberty",0.0545710267229256,"10th",0.1658,2.30911217409522,0.680713387588075,5.60973134285192
"M3","Political Liberty",0.0572995780590718,"10th",0.1658,2.40299910899773,0.721787062870301,5.82991861475021
"M3","Political Liberty",0.0600281293952181,"10th",0.1658,2.5024790007293,0.774023639548079,6.00760242296113
"M3","Political Liberty",0.0627566807313644,"10th",0.1658,2.60792046955509,0.844965091701712,6.14350579424891
"M3","Political Liberty",0.0654852320675107,"10th",0.1658,2.71971977549332,0.921049466964009,6.35713543867005
"M3","Political Liberty",0.068213783403657,"10th",0.1658,2.83830306347455,1.00356631485132,6.37063480035849
"M3","Political Liberty",0.0709423347398032,"10th",0.1658,2.96412880614348,1.0817578246755,6.46471375461788
"M3","Political Liberty",0.0736708860759495,"10th",0.1658,3.09769046287915,1.17783066634514,6.61573193620486
"M3","Political Liberty",0.0763994374120958,"10th",0.1658,3.23951937546571,1.24952241195649,6.86953362314904
"M3","Political Liberty",0.0791279887482421,"10th",0.1658,3.3901879228973,1.30375829565477,7.13809727474219
"M3","Political Liberty",0.0818565400843883,"10th",0.1658,3.55031296006997,1.37674784070195,7.43112898889226
"M3","Political Liberty",0.0845850914205346,"10th",0.1658,3.72055956762414,1.44326716367844,7.80133742982319
"M3","Political Liberty",0.0873136427566809,"10th",0.1658,3.90164514298049,1.53037251722155,8.11212543828096
"M3","Political Liberty",0.0900421940928272,"10th",0.1658,4.09434386569035,1.64275527770251,8.51155119729518
"M3","Political Liberty",0.0927707454289735,"10th",0.1658,4.29949157363199,1.73475104774463,8.70774009454131
"M3","Political Liberty",0.0954992967651197,"10th",0.1658,4.51799109036497,1.82599617392862,9.35315075367952
"M3","Political Liberty",0.098227848101266,"10th",0.1658,4.75081804814738,1.91231712758415,10.192552969807
"M3","Political Liberty",0.100956399437412,"10th",0.1658,4.99902725577265,1.94334920818706,10.8189350530142
"M3","Political Liberty",0.103684950773559,"10th",0.1658,5.26375966554645,1.99366665525722,11.6220629037171
"M3","Political Liberty",0.106413502109705,"10th",0.1658,5.54624999945873,2.03611795179645,12.2329385953661
"M3","Political Liberty",0.109142053445851,"10th",0.1658,5.84783510097723,2.07859633397753,13.2693940384408
"M3","Political Liberty",0.111870604781997,"10th",0.1658,6.16996308597102,2.1224090956684,14.306558447609
"M3","Political Liberty",0.114599156118144,"10th",0.1658,6.51420337414792,2.16585079737034,15.4540999404595
"M3","Political Liberty",0.11732770745429,"10th",0.1658,6.88225769115225,2.21219956229853,16.4375449273648
"M3","Political Liberty",0.120056258790436,"10th",0.1658,7.27597214122166,2.25902940243134,17.367896553912
"M3","Political Liberty",0.122784810126583,"10th",0.1658,7.69735046116258,2.34696477574205,18.5211476951911
"M3","Political Liberty",0.125513361462729,"10th",0.1658,8.1485685785026,2.41575491084874,20.0187223156585
"M3","Political Liberty",0.128241912798875,"10th",0.1658,8.63199061016361,2.53427871591536,21.6768483107592
"M3","Political Liberty",0.130970464135021,"10th",0.1658,9.15018645303635,2.60319604755518,23.63999847647
"M3","Political Liberty",0.133699015471168,"10th",0.1658,9.70595113461139,2.61502829100279,25.7665765963755
"M3","Political Liberty",0.136427566807314,"10th",0.1658,10.3023261105428,2.6055243738207,28.1630693265758
"M3","Political Liberty",0.13915611814346,"10th",0.1658,10.9426227169232,2.67946578987095,30.6975706659975
"M3","Political Liberty",0.141884669479606,"10th",0.1658,11.6304480083989,2.75912081023032,33.416004099126
"M3","Political Liberty",0.144613220815753,"10th",0.1658,12.3697332393444,2.84648894166729,36.3241714344555
"M3","Political Liberty",0.147341772151899,"10th",0.1658,13.1647652744899,2.88837931838398,39.7013263564707
"M3","Political Liberty",0.150070323488045,"10th",0.1658,14.0202212480194,2.92624202736394,43.1531663152237
"M3","Political Liberty",0.152798874824192,"10th",0.1658,14.9412068266681,2.92793357097215,46.4613565675115
"M3","Political Liberty",0.155527426160338,"10th",0.1658,15.9332984732143,2.95954040080098,51.2528559977595
"M3","Political Liberty",0.158255977496484,"10th",0.1658,17.0025901525288,2.98872761882992,55.8611331788755
"M3","Political Liberty",0.16098452883263,"10th",0.1658,18.1557449736201,2.95830580201226,60.903490451449
"M3","Political Liberty",0.163713080168777,"10th",0.1658,19.4000523185853,2.93912295485742,67.0601065642116
"M3","Political Liberty",0.166441631504923,"10th",0.1658,20.7434910738158,2.90783500293112,74.6926163177611
"M3","Political Liberty",0.169170182841069,"10th",0.1658,22.1947996510906,2.91568854785406,83.1939816429389
"M3","Political Liberty",0.171898734177216,"10th",0.1658,23.7635535673067,2.91226106832777,91.9145085392688
"M3","Political Liberty",0.174627285513362,"10th",0.1658,25.4602514426544,2.87915317943701,101.539346673059
"M3","Political Liberty",0.177355836849508,"10th",0.1658,27.2964103793164,2.85694738291236,112.132858757874
"M3","Political Liberty",0.180084388185654,"10th",0.1658,29.2846717976624,2.83976765501674,123.831621471726
"M3","Political Liberty",0.182812939521801,"10th",0.1658,31.4389189360483,2.88119790097808,136.750952583951
"M3","Political Liberty",0.185541490857947,"10th",0.1658,33.7744073655216,2.93042129971901,150.935270713456
"M3","Political Liberty",0.188270042194093,"10th",0.1658,36.3079100340443,2.93130205966925,166.11917460333
"M3","Political Liberty",0.190998593530239,"10th",0.1658,39.0578785385973,2.93218749481423,182.377368819045
"M3","Political Liberty",0.193727144866386,"10th",0.1658,42.0446225303666,2.92188816121789,199.93724882872
"M3","Political Liberty",0.196455696202532,"10th",0.1658,45.2905093911058,2.9390758390869,217.239212864241
"M3","Political Liberty",0.199184247538678,"10th",0.1658,48.8201865811059,2.96850612107383,239.826198510662
"M3","Political Liberty",0.201912798874825,"10th",0.1658,52.660829354806,2.97084597890412,268.149585935638
"M3","Political Liberty",0.204641350210971,"10th",0.1658,56.8424168732788,2.95359714050954,294.342066320027
"M3","Political Liberty",0.207369901547117,"10th",0.1658,61.3980401185353,2.93645107912702,321.653637095486
"M3","Political Liberty",0.210098452883263,"10th",0.1658,66.3642454383801,2.93483482742757,351.499858663161
"M3","Political Liberty",0.21282700421941,"10th",0.1658,71.781418028721,2.91953848984917,384.116004461526
"M3","Political Liberty",0.215555555555556,"10th",0.1658,77.6942101999533,2.89399795026982,421.479852598281
"M3","Political Liberty",0,"90th",0.8948,4.0648775379868,1.49940309230001,9.01507649477536
"M3","Political Liberty",0.00272855133614628,"90th",0.8948,4.00722231410401,1.5060811960177,8.78849595810698
"M3","Political Liberty",0.00545710267229256,"90th",0.8948,3.950881218193,1.51067509604941,8.58277396404831
"M3","Political Liberty",0.00818565400843884,"90th",0.8948,3.8958205485962,1.51006477897337,8.37511533029173
"M3","Political Liberty",0.0109142053445851,"90th",0.8948,3.84200763957165,1.50986086970882,8.14235439259103
"M3","Political Liberty",0.0136427566807314,"90th",0.8948,3.78941082510531,1.52296762627887,7.85496056379564
"M3","Political Liberty",0.0163713080168777,"90th",0.8948,3.73799940416562,1.54079668612388,7.60562515391315
"M3","Political Liberty",0.0190998593530239,"90th",0.8948,3.68774360733706,1.54752410916282,7.41657146127688
"M3","Political Liberty",0.0218284106891702,"90th",0.8948,3.63861456477206,1.54353273209484,7.2274009605284
"M3","Political Liberty",0.0245569620253165,"90th",0.8948,3.59058427540358,1.52556010551115,7.09445946962134
"M3","Political Liberty",0.0272855133614628,"90th",0.8948,3.54362557736363,1.53416295783808,6.95232032381064
"M3","Political Liberty",0.0300140646976091,"90th",0.8948,3.49771211955521,1.54616144961495,6.76109965418858
"M3","Political Liberty",0.0327426160337553,"90th",0.8948,3.4528183343281,1.55576441657365,6.61935346047966
"M3","Political Liberty",0.0354711673699016,"90th",0.8948,3.40891941121075,1.57044211772896,6.44443098329642
"M3","Political Liberty",0.0381997187060479,"90th",0.8948,3.36599127165326,1.58714145674787,6.27002008080668
"M3","Political Liberty",0.0409282700421942,"90th",0.8948,3.32401054473813,1.60133409505655,6.11680021905391
"M3","Political Liberty",0.0436568213783405,"90th",0.8948,3.28295454381778,1.60716941350442,5.97055850110756
"M3","Political Liberty",0.0463853727144867,"90th",0.8948,3.24280124403955,1.61598489521565,5.82180025338174
"M3","Political Liberty",0.049113924050633,"90th",0.8948,3.20352926072082,1.62662184207182,5.70244785223651
"M3","Political Liberty",0.0518424753867793,"90th",0.8948,3.1651178285386,1.63391873681645,5.53399369577071
"M3","Political Liberty",0.0545710267229256,"90th",0.8948,3.1275467814995,1.64130453488993,5.38484314429168
"M3","Political Liberty",0.0572995780590718,"90th",0.8948,3.09079653365775,1.64853362981921,5.24630626649062
"M3","Political Liberty",0.0600281293952181,"90th",0.8948,3.0548480605501,1.6560606645803,5.14323818579558
"M3","Political Liberty",0.0627566807313644,"90th",0.8948,3.01968288131827,1.66355128328032,5.01979313085397
"M3","Political Liberty",0.0654852320675107,"90th",0.8948,2.9852830414905,1.66904378618136,4.87804254475351
"M3","Political Liberty",0.068213783403657,"90th",0.8948,2.95163109639548,1.65517075437977,4.77209060269703
"M3","Political Liberty",0.0709423347398032,"90th",0.8948,2.91871009518273,1.65445633442422,4.68954313136781
"M3","Political Liberty",0.0736708860759495,"90th",0.8948,2.88650356542509,1.65602532999896,4.60378495219374
"M3","Political Liberty",0.0763994374120958,"90th",0.8948,2.85499549827962,1.65209472372036,4.53936623091902
"M3","Political Liberty",0.0791279887482421,"90th",0.8948,2.8241703341847,1.63539560637102,4.47705415571929
"M3","Political Liberty",0.0818565400843883,"90th",0.8948,2.79401294907183,1.63490633713252,4.45237055093848
"M3","Political Liberty",0.0845850914205346,"90th",0.8948,2.76450864107163,1.62828646900234,4.37681522391346
"M3","Political Liberty",0.0873136427566809,"90th",0.8948,2.73564311769456,1.62167190592795,4.34236790983118
"M3","Political Liberty",0.0900421940928272,"90th",0.8948,2.7074024834677,1.61189880381034,4.31172618060635
"M3","Political Liberty",0.0927707454289735,"90th",0.8948,2.67977322800954,1.59620604404181,4.27239144715303
"M3","Political Liberty",0.0954992967651197,"90th",0.8948,2.65274221452591,1.58365518950097,4.22035037858388
"M3","Political Liberty",0.098227848101266,"90th",0.8948,2.62629666871059,1.57336175175759,4.18303839697119
"M3","Political Liberty",0.100956399437412,"90th",0.8948,2.60042416803497,1.56341525267326,4.1665000541866
"M3","Political Liberty",0.103684950773559,"90th",0.8948,2.5751126314119,1.54291242866302,4.12186465775835
"M3","Political Liberty",0.106413502109705,"90th",0.8948,2.55035030921927,1.52252855964413,4.07647030239804
"M3","Political Liberty",0.109142053445851,"90th",0.8948,2.52612577366983,1.50243691172102,4.04213199346028
"M3","Political Liberty",0.111870604781997,"90th",0.8948,2.50242790951396,1.48381803152339,4.0026236388936
"M3","Political Liberty",0.114599156118144,"90th",0.8948,2.47924590506298,1.4738321413478,4.01340750756368
"M3","Political Liberty",0.11732770745429,"90th",0.8948,2.45656924352097,1.44632101453696,4.01207748445219
"M3","Political Liberty",0.120056258790436,"90th",0.8948,2.43438769461356,1.41934405590706,4.02091195164854
"M3","Political Liberty",0.122784810126583,"90th",0.8948,2.4126913065027,1.39287763286018,4.00391224877008
"M3","Political Liberty",0.125513361462729,"90th",0.8948,2.39147039797699,1.36668448195615,3.95725558421581
"M3","Political Liberty",0.128241912798875,"90th",0.8948,2.37071555090719,1.34109247133065,3.93044716945643
"M3","Political Liberty",0.130970464135021,"90th",0.8948,2.35041760295765,1.31609093518644,3.93116339146796
"M3","Political Liberty",0.133699015471168,"90th",0.8948,2.3305676405439,1.28666957559808,3.9166457773535
"M3","Political Liberty",0.136427566807314,"90th",0.8948,2.31115699202804,1.26717693647967,3.88634342474165
"M3","Political Liberty",0.13915611814346,"90th",0.8948,2.29217722114291,1.24395113394095,3.89229751138743
"M3","Political Liberty",0.141884669479606,"90th",0.8948,2.27362012063736,1.20291534490847,3.9301596113641
"M3","Political Liberty",0.144613220815753,"90th",0.8948,2.25547770613436,1.17761949135571,3.9322801536969
"M3","Political Liberty",0.147341772151899,"90th",0.8948,2.23774221019483,1.14333085708706,3.91090574597272
"M3","Political Liberty",0.150070323488045,"90th",0.8948,2.22040607657973,1.12270981686775,3.89820131885968
"M3","Political Liberty",0.152798874824192,"90th",0.8948,2.20346195470361,1.09127031370894,3.92976496018536
"M3","Political Liberty",0.155527426160338,"90th",0.8948,2.18690269427311,1.0710399175326,3.96959915464791
"M3","Political Liberty",0.158255977496484,"90th",0.8948,2.17072134010383,1.04528760149483,3.99382753721522
"M3","Political Liberty",0.16098452883263,"90th",0.8948,2.15491112710976,1.02011386906819,4.02050729585966
"M3","Political Liberty",0.163713080168777,"90th",0.8948,2.13946547545919,0.990663415442863,4.02397739702817
"M3","Political Liberty",0.166441631504923,"90th",0.8948,2.12437798589167,0.972188165645979,4.03743359129239
"M3","Political Liberty",0.169170182841069,"90th",0.8948,2.10964243519054,0.943802683411522,4.04286030535684
"M3","Political Liberty",0.171898734177216,"90th",0.8948,2.09525277180597,0.909681522281832,4.0849232556864
"M3","Political Liberty",0.174627285513362,"90th",0.8948,2.08120311162343,0.885113656546089,4.11973766027563
"M3","Political Liberty",0.177355836849508,"90th",0.8948,2.06748773387296,0.866080978360823,4.14813640955687
"M3","Political Liberty",0.180084388185654,"90th",0.8948,2.05410107717466,0.849268387124716,4.17635097207525
"M3","Political Liberty",0.182812939521801,"90th",0.8948,2.04103773571592,0.82628476678203,4.2039087937531
"M3","Political Liberty",0.185541490857947,"90th",0.8948,2.02829245555635,0.800427265755991,4.2202890863812
"M3","Political Liberty",0.188270042194093,"90th",0.8948,2.01586013105626,0.774563295214329,4.25281983497158
"M3","Political Liberty",0.190998593530239,"90th",0.8948,2.00373580142485,0.747926585872916,4.27772847492279
"M3","Political Liberty",0.193727144866386,"90th",0.8948,1.99191464738438,0.725907990503944,4.27966895984222
"M3","Political Liberty",0.196455696202532,"90th",0.8948,1.98039198794685,0.707186964994042,4.28174522095591
"M3","Political Liberty",0.199184247538678,"90th",0.8948,1.96916327729962,0.688218957048351,4.28335895090753
"M3","Political Liberty",0.201912798874825,"90th",0.8948,1.95822410179673,0.666414147480944,4.2849733020109
"M3","Political Liberty",0.204641350210971,"90th",0.8948,1.9475701770529,0.644958793795403,4.28658827450556
"M3","Political Liberty",0.207369901547117,"90th",0.8948,1.93719734513691,0.623499052107687,4.30608228584965
"M3","Political Liberty",0.210098452883263,"90th",0.8948,1.92710157186178,0.602753468893988,4.33801559023446
"M3","Political Liberty",0.21282700421941,"90th",0.8948,1.91727894416864,0.582778462947704,4.37896187103001
"M3","Political Liberty",0.215555555555556,"90th",0.8948,1.90772566760188,0.56348190022685,4.41939187079779
"M7","Political Liberty",0,"10th",0.1658,0.930510248242575,0.456910324803118,0.999913143645831
"M7","Political Liberty",0.00272855133614628,"10th",0.1658,0.927919114535002,0.452812762555775,0.999891266628928
"M7","Political Liberty",0.00545710267229256,"10th",0.1658,0.925132208136171,0.445323800786622,0.999863879160149
"M7","Political Liberty",0.00818565400843884,"10th",0.1658,0.922132598977618,0.437861619826325,0.999829581883866
"M7","Political Liberty",0.0109142053445851,"10th",0.1658,0.918901860352461,0.43015651991606,0.999786525494172
"M7","Political Liberty",0.0136427566807314,"10th",0.1658,0.915419951741355,0.422153141536923,0.999728521839974
"M7","Political Liberty",0.0163713080168777,"10th",0.1658,0.911665095387442,0.414393534067777,0.999649940936354
"M7","Political Liberty",0.0190998593530239,"10th",0.1658,0.907613646674106,0.406968982988586,0.999557629848226
"M7","Political Liberty",0.0218284106891702,"10th",0.1658,0.903239958618091,0.404660894844894,0.999431912603149
"M7","Political Liberty",0.0245569620253165,"10th",0.1658,0.898516241299196,0.393799838856604,0.999272285939652
"M7","Political Liberty",0.0272855133614628,"10th",0.1658,0.893412417940465,0.384295578967919,0.999118784303953
"M7","Political Liberty",0.0300140646976091,"10th",0.1658,0.887895980786776,0.376746127314181,0.998878435456638
"M7","Political Liberty",0.0327426160337553,"10th",0.1658,0.881931852069027,0.369020853144053,0.998576305029274
"M7","Political Liberty",0.0354711673699016,"10th",0.1658,0.875482258329472,0.362047710732137,0.998258188470018
"M7","Political Liberty",0.0381997187060479,"10th",0.1658,0.868506630309065,0.367557802031036,0.997851699088956
"M7","Political Liberty",0.0409282700421942,"10th",0.1658,0.860961545443431,0.358164341549617,0.997345419723846
"M7","Political Liberty",0.0436568213783405,"10th",0.1658,0.85280073559013,0.355286090198003,0.99667668100976
"M7","Political Liberty",0.0463853727144867,"10th",0.1658,0.843975188448195,0.349050594813655,0.996022488529967
"M7","Political Liberty",0.049113924050633,"10th",0.1658,0.834433376352372,0.353830580521358,0.995089738685261
"M7","Political Liberty",0.0518424753867793,"10th",0.1658,0.824121649357092,0.350869486638223,0.993865513998532
"M7","Political Liberty",0.0545710267229256,"10th",0.1658,0.812984829087104,0.335723052852273,0.992335273196643
"M7","Political Liberty",0.0572995780590718,"10th",0.1658,0.800967034508395,0.320263326855099,0.990453406889798
"M7","Political Liberty",0.0600281293952181,"10th",0.1658,0.788012761348849,0.309773101914528,0.988104784364087
"M7","Political Liberty",0.0627566807313644,"10th",0.1658,0.774068227866334,0.299114643246647,0.985164539446073
"M7","Political Liberty",0.0654852320675107,"10th",0.1658,0.759082999361995,0.285866900824286,0.981411670605793
"M7","Political Liberty",0.068213783403657,"10th",0.1658,0.743011920801353,0.268736072358216,0.977009582908846
"M7","Political Liberty",0.0709423347398032,"10th",0.1658,0.72581742209598,0.267373687991369,0.972337334012733
"M7","Political Liberty",0.0736708860759495,"10th",0.1658,0.707472299267367,0.256301093244473,0.967403039074899
"M7","Political Liberty",0.0763994374120958,"10th",0.1658,0.687963084317851,0.2355608141321,0.963398498719399
"M7","Political Liberty",0.0791279887482421,"10th",0.1658,0.667294055075917,0.219924249935075,0.959905850142956
"M7","Political Liberty",0.0818565400843883,"10th",0.1658,0.645491770366121,0.199487915408907,0.953206815212643
"M7","Political Liberty",0.0845850914205346,"10th",0.1658,0.62260974774197,0.190879601655921,0.946652366227317
"M7","Political Liberty",0.0873136427566809,"10th",0.1658,0.598732595378639,0.178008184005839,0.932077873364375
"M7","Political Liberty",0.0900421940928272,"10th",0.1658,0.573978695691703,0.16364624208986,0.921447134660243
"M7","Political Liberty",0.0927707454289735,"10th",0.1658,0.548500550300041,0.150978732714899,0.914915688541053
"M7","Political Liberty",0.0954992967651197,"10th",0.1658,0.522482171714829,0.139779326769658,0.902707048189903
"M7","Political Liberty",0.098227848101266,"10th",0.1658,0.496133352430957,0.123616522070908,0.890959778659751
"M7","Political Liberty",0.100956399437412,"10th",0.1658,0.469681131620526,0.10845617851728,0.877825084715153
"M7","Political Liberty",0.103684950773559,"10th",0.1658,0.443359258781504,0.0976513949084998,0.855495330040033
"M7","Political Liberty",0.106413502109705,"10th",0.1658,0.417396876678804,0.0896504786992185,0.8341525806866
"M7","Political Liberty",0.109142053445851,"10th",0.1658,0.392007866541649,0.0779641246939681,0.808942518445685
"M7","Political Liberty",0.111870604781997,"10th",0.1658,0.36738215138142,0.0699236421222745,0.7985857305901
"M7","Political Liberty",0.114599156118144,"10th",0.1658,0.343679753803737,0.0628439773183317,0.789231205354459
"M7","Political Liberty",0.11732770745429,"10th",0.1658,0.321027776787966,0.0533208719994868,0.776978290131181
"M7","Political Liberty",0.120056258790436,"10th",0.1658,0.299519969299347,0.045802876965408,0.758715414233451
"M7","Political Liberty",0.122784810126583,"10th",0.1658,0.279218269976237,0.0408313648904633,0.740925350005236
"M7","Political Liberty",0.125513361462729,"10th",0.1658,0.260155672573545,0.0353049894572082,0.724319940451558
"M7","Political Liberty",0.128241912798875,"10th",0.1658,0.242339847024452,0.0305654940070133,0.715970505215446
"M7","Political Liberty",0.130970464135021,"10th",0.1658,0.225757096011576,0.025378500231717,0.707888415074277
"M7","Political Liberty",0.133699015471168,"10th",0.1658,0.210376363979167,0.021098704539581,0.695886399850542
"M7","Political Liberty",0.136427566807314,"10th",0.1658,0.196153109846931,0.0173475230881833,0.689293703953542
"M7","Political Liberty",0.13915611814346,"10th",0.1658,0.183032906628883,0.014497466902629,0.67915140208032
"M7","Political Liberty",0.141884669479606,"10th",0.1658,0.170954662169636,0.0119380742837147,0.658295387790653
"M7","Political Liberty",0.144613220815753,"10th",0.1658,0.159853386371764,0.00976654064231882,0.648800470231638
"M7","Political Liberty",0.147341772151899,"10th",0.1658,0.149662468848989,0.00821063593293031,0.642032334981946
"M7","Political Liberty",0.150070323488045,"10th",0.1658,0.140315471596418,0.00674329079609305,0.640699574863822
"M7","Political Liberty",0.152798874824192,"10th",0.1658,0.131747475120552,0.00559234634125781,0.628470876917767
"M7","Political Liberty",0.155527426160338,"10th",0.1658,0.123896038027501,0.00441360847172506,0.621724058364565
"M7","Political Liberty",0.158255977496484,"10th",0.1658,0.116701838878253,0.00354725676871764,0.614856709236137
"M7","Political Liberty",0.16098452883263,"10th",0.1658,0.110109067993194,0.00282924369497667,0.602080541147297
"M7","Political Liberty",0.163713080168777,"10th",0.1658,0.104065629593803,0.00237136049376209,0.590884863701539
"M7","Political Liberty",0.166441631504923,"10th",0.1658,0.0985232045310294,0.00184618845757437,0.578100562957397
"M7","Political Liberty",0.169170182841069,"10th",0.1658,0.0934372132594558,0.00143512200553204,0.577921034053911
"M7","Political Liberty",0.171898734177216,"10th",0.1658,0.0887667091395881,0.00111214322537778,0.57562602109316
"M7","Political Liberty",0.174627285513362,"10th",0.1658,0.0844742242948615,0.000861789138288425,0.573086272013501
"M7","Political Liberty",0.177355836849508,"10th",0.1658,0.0805255842662377,0.00067492372973067,0.558219048278191
"M7","Political Liberty",0.180084388185654,"10th",0.1658,0.0768897033929269,0.000556197285056656,0.551621082070179
"M7","Political Liberty",0.182812939521801,"10th",0.1658,0.0735383698319475,0.000430204265039109,0.534987563173635
"M7","Political Liberty",0.185541490857947,"10th",0.1658,0.0704460270173579,0.000362813909079652,0.534371597142224
"M7","Political Liberty",0.188270042194093,"10th",0.1658,0.0675895568220182,0.00028582186293708,0.536284361147593
"M7","Political Liberty",0.190998593530239,"10th",0.1658,0.0649480684890973,0.00022520828203047,0.530355204906642
"M7","Political Liberty",0.193727144866386,"10th",0.1658,0.0625026964094378,0.000176639531870681,0.523388170834347
"M7","Political Liberty",0.196455696202532,"10th",0.1658,0.0602364089664564,0.000135082348760325,0.51969272454976
"M7","Political Liberty",0.199184247538678,"10th",0.1658,0.0581338299271747,0.000109746851631776,0.517227363665594
"M7","Political Liberty",0.201912798874825,"10th",0.1658,0.0561810732211638,8.60670875452293e-05,0.51852556275268
"M7","Political Liberty",0.204641350210971,"10th",0.1658,0.054365591419322,6.79544260321296e-05,0.510752153635598
"M7","Political Liberty",0.207369901547117,"10th",0.1658,0.052676037800431,5.38537617047046e-05,0.502973419113176
"M7","Political Liberty",0.210098452883263,"10th",0.1658,0.0511021415700264,4.24048794332468e-05,0.495193432045874
"M7","Political Liberty",0.21282700421941,"10th",0.1658,0.0496345955637946,3.33900551639815e-05,0.487416267806333
"M7","Political Liberty",0.215555555555556,"10th",0.1658,0.0482649556142094,2.63021030461586e-05,0.479645995805217
"M7","Political Liberty",0,"90th",0.8948,0.268677450849085,0.0203403688248674,0.79234370158145
"M7","Political Liberty",0.00272855133614628,"90th",0.8948,0.272469025430748,0.0222470294126323,0.789724716982128
"M7","Political Liberty",0.00545710267229256,"90th",0.8948,0.276388692812959,0.0245092123194931,0.787080546428095
"M7","Political Liberty",0.00818565400843884,"90th",0.8948,0.280440316391198,0.0270259191309343,0.78441118508935
"M7","Political Liberty",0.0109142053445851,"90th",0.8948,0.284627741756287,0.029255834356074,0.78171663714486
"M7","Political Liberty",0.0136427566807314,"90th",0.8948,0.288954775056664,0.031663773635144,0.777001537503156
"M7","Political Liberty",0.0163713080168777,"90th",0.8948,0.293425158576019,0.0342668023607069,0.770847245027366
"M7","Political Liberty",0.0190998593530239,"90th",0.8948,0.298042543336798,0.0374913440302098,0.767527864314432
"M7","Political Liberty",0.0218284106891702,"90th",0.8948,0.302810458554979,0.041203648494942,0.764927145215772
"M7","Political Liberty",0.0245569620253165,"90th",0.8948,0.307732277795257,0.0452855150716137,0.761371249180305
"M7","Political Liberty",0.0272855133614628,"90th",0.8948,0.312811181710156,0.0486906003680436,0.758306964035489
"M7","Political Liberty",0.0300140646976091,"90th",0.8948,0.318050117293225,0.0530120422798784,0.759641192340469
"M7","Political Liberty",0.0327426160337553,"90th",0.8948,0.323451753637066,0.0582828610369949,0.75273776261669
"M7","Political Liberty",0.0354711673699016,"90th",0.8948,0.329018434263034,0.0640583187378534,0.748824302278399
"M7","Political Liberty",0.0381997187060479,"90th",0.8948,0.334752126182248,0.0686816917629594,0.745602990509823
"M7","Political Liberty",0.0409282700421942,"90th",0.8948,0.340654365958199,0.0735062656439162,0.74235457823046
"M7","Political Liberty",0.0436568213783405,"90th",0.8948,0.346726203170134,0.0799278190322093,0.739552310957469
"M7","Political Liberty",0.0463853727144867,"90th",0.8948,0.352968141823597,0.0854543464428185,0.738141022411557
"M7","Political Liberty",0.049113924050633,"90th",0.8948,0.359380080419112,0.0908237830296521,0.737360817613556
"M7","Political Liberty",0.0518424753867793,"90th",0.8948,0.365961251569969,0.097994195450055,0.736353607336947
