"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M2","Trade Freedom",0.0600281293952181,"10th",5.03466546121173,1.52231238928178,0.941929449335316,2.3558341566165,"Weibull AFT"
"M2","Trade Freedom",0.0627566807313644,"10th",5.03466546121173,1.56824966468628,0.997721610485422,2.39282986860933,"Weibull AFT"
"M2","Trade Freedom",0.0654852320675107,"10th",5.03466546121173,1.61586058233406,1.05111673156345,2.41728361847646,"Weibull AFT"
"M2","Trade Freedom",0.068213783403657,"10th",5.03466546121173,1.66521359375717,1.10136902024728,2.46343528042947,"Weibull AFT"
"M2","Trade Freedom",0.0709423347398032,"10th",5.03466546121173,1.71638020944091,1.15245766671419,2.49731584581131,"Weibull AFT"
"M2","Trade Freedom",0.0736708860759495,"10th",5.03466546121173,1.76943514564147,1.20282060682386,2.54016851600437,"Weibull AFT"
"M2","Trade Freedom",0.0763994374120958,"10th",5.03466546121173,1.82445647868037,1.25400596739563,2.59530852221482,"Weibull AFT"
"M2","Trade Freedom",0.0791279887482421,"10th",5.03466546121173,1.88152580711583,1.31697251840337,2.64380300010692,"Weibull AFT"
"M2","Trade Freedom",0.0818565400843883,"10th",5.03466546121173,1.94072842221378,1.36596906402643,2.70788504434246,"Weibull AFT"
"M2","Trade Freedom",0.0845850914205346,"10th",5.03466546121173,2.00215348716475,1.4201902404855,2.76376073119787,"Weibull AFT"
"M2","Trade Freedom",0.0873136427566809,"10th",5.03466546121173,2.06589422551773,1.48615911920283,2.81859718865197,"Weibull AFT"
"M2","Trade Freedom",0.0900421940928272,"10th",5.03466546121173,2.13204811932898,1.5487335129097,2.89530989542919,"Weibull AFT"
"M2","Trade Freedom",0.0927707454289735,"10th",5.03466546121173,2.20071711755132,1.61356250537308,2.96813531541415,"Weibull AFT"
"M2","Trade Freedom",0.0954992967651197,"10th",5.03466546121173,2.27200785521944,1.66264308000023,3.05951674335759,"Weibull AFT"
"M2","Trade Freedom",0.098227848101266,"10th",5.03466546121173,2.34603188401794,1.70542149226598,3.14997622508025,"Weibull AFT"
"M2","Trade Freedom",0.100956399437412,"10th",5.03466546121173,2.42290591485212,1.75485317616112,3.26071687205507,"Weibull AFT"
"M2","Trade Freedom",0.103684950773559,"10th",5.03466546121173,2.50275207307673,1.78818321575172,3.38481551050941,"Weibull AFT"
"M2","Trade Freedom",0.106413502109705,"10th",5.03466546121173,2.58569816707497,1.82007605252996,3.49032280648548,"Weibull AFT"
"M2","Trade Freedom",0.109142053445851,"10th",5.03466546121173,2.67187797091971,1.85100174704424,3.62337360815169,"Weibull AFT"
"M2","Trade Freedom",0.111870604781997,"10th",5.03466546121173,2.76143152189034,1.87109342456251,3.80389307862393,"Weibull AFT"
"M2","Trade Freedom",0.114599156118144,"10th",5.03466546121173,2.85450543366315,1.90795892040545,3.96457353815758,"Weibull AFT"
"M2","Trade Freedom",0.11732770745429,"10th",5.03466546121173,2.95125322603978,1.96978259270101,4.15954587178884,"Weibull AFT"
"M2","Trade Freedom",0.120056258790436,"10th",5.03466546121173,3.05183567212789,1.99890641547683,4.38191722081682,"Weibull AFT"
"M2","Trade Freedom",0.122784810126583,"10th",5.03466546121173,3.15642116394087,2.01821222578584,4.58913264720726,"Weibull AFT"
"M2","Trade Freedom",0.125513361462729,"10th",5.03466546121173,3.26518609743891,2.04384297070204,4.8344435635556,"Weibull AFT"
"M2","Trade Freedom",0.128241912798875,"10th",5.03466546121173,3.37831527809275,2.07594419866919,5.09260340009107,"Weibull AFT"
"M2","Trade Freedom",0.130970464135021,"10th",5.03466546121173,3.49600234811402,2.10209814078135,5.35997011731179,"Weibull AFT"
"M2","Trade Freedom",0.133699015471168,"10th",5.03466546121173,3.61845023656219,2.13759094110478,5.65101673150823,"Weibull AFT"
"M2","Trade Freedom",0.136427566807314,"10th",5.03466546121173,3.74587163360831,2.16642166699568,5.95278188187961,"Weibull AFT"
"M2","Trade Freedom",0.13915611814346,"10th",5.03466546121173,3.87848949031018,2.19590463800139,6.27414081710986,"Weibull AFT"
"M2","Trade Freedom",0.141884669479606,"10th",5.03466546121173,4.01653754533237,2.22521948746702,6.60726614133367,"Weibull AFT"
"M2","Trade Freedom",0.144613220815753,"10th",5.03466546121173,4.16026088012808,2.25522020453971,6.95564363577305,"Weibull AFT"
"M2","Trade Freedom",0.147341772151899,"10th",5.03466546121173,4.30991650418853,2.28562543303834,7.33093169039179,"Weibull AFT"
"M2","Trade Freedom",0.150070323488045,"10th",5.03466546121173,4.46577397205923,2.31667097463195,7.70825055447223,"Weibull AFT"
